-l,-f,-j,--bs,--ws,--fl,--mm,--lm,filename,orig_size,enc_size,ratio,enc_time,dec_time
0,ctx,16,65536,32768,32768,10,3,datasets/silesia/webster,41458703,13394508,32.3,11.035595178604126,0.38350772857666016
0,ctx,16,65536,32768,32768,10,3,datasets/silesia/reymont,6627202,2117523,32.0,1.966942548751831,0.06606078147888184
0,ctx,16,65536,32768,32768,10,3,datasets/silesia/dickens,10192446,4292446,42.1,2.7542505264282227,0.12285876274108887
0,ctx,16,65536,32768,32768,10,3,datasets/silesia/mozilla,51220480,19577498,38.2,13.572465181350708,0.31931543350219727
0,ctx,16,65536,32768,32768,10,3,datasets/silesia/osdb,10085684,4299736,42.6,2.5656092166900635,0.08616781234741211
0,ctx,16,65536,32768,32768,10,3,datasets/silesia/x-ray,8474240,6048943,71.4,2.5081708431243896,0.11904144287109375
0,ctx,16,65536,32768,32768,10,3,datasets/silesia/samba,21606400,5709215,26.4,6.430860996246338,0.12492966651916504
0,ctx,16,65536,32768,32768,10,3,datasets/silesia/sao,7251944,5462107,75.3,1.9738688468933105,0.07510900497436523
0,ctx,16,65536,32768,32768,10,3,AVERAGE,18781209.09090909,6497372.0,34.6,5.108678210865367,0.14262710918079724
0,ctx,16,65536,32768,32768,10,4,datasets/silesia/ooffice,6152192,3185166,51.8,1.6852092742919922,0.06131601333618164
0,ctx,16,65536,32768,32768,10,4,datasets/silesia/mr,9970564,3850030,38.6,2.732192039489746,0.09759640693664551
0,ctx,16,65536,32768,32768,10,4,datasets/silesia/nci,33553445,3517790,10.5,8.734320402145386,0.11545944213867188
0,ctx,16,65536,32768,32768,10,4,datasets/silesia/webster,41458703,13358682,32.2,10.62188458442688,0.369692325592041
0,ctx,16,65536,32768,32768,10,4,datasets/silesia/reymont,6627202,2120115,32.0,1.7539050579071045,0.06121110916137695
0,ctx,16,65536,32768,32768,10,4,datasets/silesia/dickens,10192446,4280793,42.0,2.637938976287842,0.12253499031066895
0,ctx,16,65536,32768,32768,10,4,datasets/silesia/mozilla,51220480,19574733,38.2,13.30672836303711,0.3524656295776367
0,ctx,16,65536,32768,32768,10,4,datasets/silesia/osdb,10085684,4299341,42.6,2.67476749420166,0.08762502670288086
0,ctx,16,65536,32768,32768,10,4,datasets/silesia/x-ray,8474240,6053487,71.4,2.2644190788269043,0.11642193794250488
0,ctx,16,65536,32768,32768,10,4,datasets/silesia/samba,21606400,5700763,26.4,5.755702018737793,0.1326463222503662
0,ctx,16,65536,32768,32768,10,4,datasets/silesia/sao,7251944,5452537,75.2,1.9622125625610352,0.07711005210876465
0,ctx,16,65536,32768,32768,10,4,AVERAGE,18781209.09090909,6490312.454545454,34.6,4.920843622901223,0.14491629600524902
0,ctx,16,65536,32768,32768,1000,0,datasets/silesia/ooffice,6152192,3196477,52.0,1.641284704208374,0.0712733268737793
0,ctx,16,65536,32768,32768,1000,0,datasets/silesia/mr,9970564,3740339,37.5,2.667741298675537,0.10178494453430176
0,ctx,16,65536,32768,32768,1000,0,datasets/silesia/nci,33553445,3611236,10.8,8.558939218521118,0.11911988258361816
0,ctx,16,65536,32768,32768,1000,0,datasets/silesia/webster,41458703,13210563,31.9,11.042505979537964,0.3929710388183594
0,ctx,16,65536,32768,32768,1000,0,datasets/silesia/reymont,6627202,2028455,30.6,1.696385145187378,0.0688638687133789
0,ctx,16,65536,32768,32768,1000,0,datasets/silesia/dickens,10192446,4178895,41.0,2.7437639236450195,0.15885162353515625
0,ctx,16,65536,32768,32768,1000,0,datasets/silesia/mozilla,51220480,19684589,38.4,12.122056007385254,0.3457913398742676
0,ctx,16,65536,32768,32768,1000,0,datasets/silesia/osdb,10085684,4354965,43.2,2.294111490249634,0.08122467994689941
0,ctx,16,65536,32768,32768,1000,0,datasets/silesia/x-ray,8474240,6050078,71.4,2.017167806625366,0.11632609367370605
0,ctx,16,65536,32768,32768,1000,0,datasets/silesia/samba,21606400,5815678,26.9,4.819450378417969,0.12722539901733398
0,ctx,16,65536,32768,32768,1000,0,datasets/silesia/sao,7251944,5423608,74.8,1.7007408142089844,0.07818865776062012
0,ctx,16,65536,32768,32768,1000,0,AVERAGE,18781209.09090909,6481353.0,34.5,4.664013342423872,0.15105644139376553
0,ctx,16,65536,32768,32768,1000,1,datasets/silesia/ooffice,6152192,3158235,51.3,1.44688081741333,0.060713768005371094
0,ctx,16,65536,32768,32768,1000,1,datasets/silesia/mr,9970564,3743315,37.5,2.249002456665039,0.08843541145324707
0,ctx,16,65536,32768,32768,1000,1,datasets/silesia/nci,33553445,3325587,9.9,7.834026575088501,0.11168384552001953
0,ctx,16,65536,32768,32768,1000,1,datasets/silesia/webster,41458703,12919852,31.2,11.204160690307617,0.380446195602417
0,ctx,16,65536,32768,32768,1000,1,datasets/silesia/reymont,6627202,1961447,29.6,1.7909042835235596,0.06360459327697754
0,ctx,16,65536,32768,32768,1000,1,datasets/silesia/dickens,10192446,4113676,40.4,2.6782867908477783,0.13048577308654785
0,ctx,16,65536,32768,32768,1000,1,datasets/silesia/mozilla,51220480,19388802,37.9,13.982176065444946,0.3708951473236084
0,ctx,16,65536,32768,32768,1000,1,datasets/silesia/osdb,10085684,4238380,42.0,2.817880153656006,0.08720517158508301
0,ctx,16,65536,32768,32768,1000,1,datasets/silesia/x-ray,8474240,6032978,71.2,2.378774404525757,0.13383102416992188
0,ctx,16,65536,32768,32768,1000,1,datasets/silesia/samba,21606400,5664645,26.2,6.019165992736816,0.13977336883544922
0,ctx,16,65536,32768,32768,1000,1,datasets/silesia/sao,7251944,5380569,74.2,1.9567444324493408,0.09027481079101562
0,ctx,16,65536,32768,32768,1000,1,AVERAGE,18781209.09090909,6357044.181818182,33.8,4.941636605696245,0.15066810087724167
0,ctx,16,65536,32768,32768,1000,2,datasets/silesia/ooffice,6152192,3162147,51.4,1.8058855533599854,0.07421517372131348
0,ctx,16,65536,32768,32768,1000,2,datasets/silesia/mr,9970564,3748749,37.6,2.8755507469177246,0.10555720329284668
0,ctx,16,65536,32768,32768,1000,2,datasets/silesia/nci,33553445,3208519,9.6,9.03797197341919,0.11086058616638184
0,ctx,16,65536,32768,32768,1000,2,datasets/silesia/webster,41458703,12850619,31.0,11.126293420791626,0.3608081340789795
0,ctx,16,65536,32768,32768,1000,2,datasets/silesia/reymont,6627202,1957996,29.5,1.806230068206787,0.06496405601501465
0,ctx,16,65536,32768,32768,1000,2,datasets/silesia/dickens,10192446,4102474,40.3,2.6586079597473145,0.12407541275024414
0,ctx,16,65536,32768,32768,1000,2,datasets/silesia/mozilla,51220480,19395470,37.9,13.605243682861328,0.3374521732330322
0,ctx,16,65536,32768,32768,1000,2,datasets/silesia/osdb,10085684,4234028,42.0,2.687295436859131,0.08896636962890625
0,ctx,16,65536,32768,32768,1000,2,datasets/silesia/x-ray,8474240,6037725,71.2,2.593402862548828,0.14753174781799316
0,ctx,16,65536,32768,32768,1000,2,datasets/silesia/samba,21606400,5590936,25.9,5.815891265869141,0.12174129486083984
0,ctx,16,65536,32768,32768,1000,2,datasets/silesia/sao,7251944,5383479,74.2,1.945030927658081,0.07576632499694824
0,ctx,16,65536,32768,32768,1000,2,AVERAGE,18781209.09090909,6333831.090909091,33.7,5.087036718021739,0.14653986150568182
0,ctx,16,65536,32768,32768,1000,3,datasets/silesia/ooffice,6152192,3150933,51.2,1.6772966384887695,0.06441998481750488
0,ctx,16,65536,32768,32768,1000,3,datasets/silesia/mr,9970564,3755637,37.7,2.604870557785034,0.13971948623657227
0,ctx,16,65536,32768,32768,1000,3,datasets/silesia/nci,33553445,3198290,9.5,9.164548873901367,0.10493302345275879
0,ctx,16,65536,32768,32768,1000,3,datasets/silesia/webster,41458703,12867412,31.0,10.760928392410278,0.3612534999847412
0,ctx,16,65536,32768,32768,1000,3,datasets/silesia/reymont,6627202,1959613,29.6,1.7717673778533936,0.05855989456176758
0,ctx,16,65536,32768,32768,1000,3,datasets/silesia/dickens,10192446,4131727,40.5,2.7464699745178223,0.13152217864990234
0,ctx,16,65536,32768,32768,1000,3,datasets/silesia/mozilla,51220480,19347387,37.8,12.426272869110107,0.33225202560424805
0,ctx,16,65536,32768,32768,1000,3,datasets/silesia/osdb,10085684,4233639,42.0,2.7871339321136475,0.07995867729187012
0,ctx,16,65536,32768,32768,1000,3,datasets/silesia/x-ray,8474240,6028557,71.1,2.3087196350097656,0.11157488822937012
0,ctx,16,65536,32768,32768,1000,3,datasets/silesia/samba,21606400,5589436,25.9,5.563036680221558,0.11873984336853027
0,ctx,16,65536,32768,32768,1000,3,datasets/silesia/sao,7251944,5386824,74.3,1.8415815830230713,0.06749916076660156
0,ctx,16,65536,32768,32768,1000,3,AVERAGE,18781209.09090909,6331768.636363637,33.7,4.877511501312256,0.14276660572398792
0,ctx,16,65536,32768,32768,1000,4,datasets/silesia/ooffice,6152192,3147018,51.2,1.5826497077941895,0.06438589096069336
0,ctx,16,65536,32768,32768,1000,4,datasets/silesia/mr,9970564,3757610,37.7,2.5366861820220947,0.09451556205749512
0,ctx,16,65536,32768,32768,1000,4,datasets/silesia/nci,33553445,3186148,9.5,7.715576410293579,0.10165810585021973
0,ctx,16,65536,32768,32768,1000,4,datasets/silesia/webster,41458703,12831728,31.0,10.155937671661377,0.3646225929260254
0,ctx,16,65536,32768,32768,1000,4,datasets/silesia/reymont,6627202,1969796,29.7,1.819737434387207,0.0639350414276123
0,ctx,16,65536,32768,32768,1000,4,datasets/silesia/dickens,10192446,4123391,40.5,2.7723302841186523,0.12740087509155273
0,ctx,16,65536,32768,32768,1000,4,datasets/silesia/mozilla,51220480,19353245,37.8,13.660085201263428,0.3308281898498535
0,ctx,16,65536,32768,32768,1000,4,datasets/silesia/osdb,10085684,4233389,42.0,2.566526412963867,0.07454371452331543
0,ctx,16,65536,32768,32768,1000,4,datasets/silesia/x-ray,8474240,6028912,71.1,2.3262102603912354,0.11591863632202148
0,ctx,16,65536,32768,32768,1000,4,datasets/silesia/samba,21606400,5584339,25.8,5.4292893409729,0.1223750114440918
0,ctx,16,65536,32768,32768,1000,4,datasets/silesia/sao,7251944,5387585,74.3,2.02825665473938,0.07218766212463379
0,ctx,16,65536,32768,32768,1000,4,AVERAGE,18781209.09090909,6327560.090909091,33.7,4.781207778237083,0.13930648023431952
0,ctx,16,65536,32768,32768,0,0,datasets/silesia/ooffice,6152192,3196429,52.0,1.7432901859283447,0.07381534576416016
0,ctx,16,65536,32768,32768,0,0,datasets/silesia/mr,9970564,3739893,37.5,2.8023152351379395,0.10434293746948242
0,ctx,16,65536,32768,32768,0,0,datasets/silesia/nci,33553445,3600755,10.7,8.881499290466309,0.12089824676513672
0,ctx,16,65536,32768,32768,0,0,datasets/silesia/webster,41458703,13210563,31.9,11.183868169784546,0.3954164981842041
0,ctx,16,65536,32768,32768,0,0,datasets/silesia/reymont,6627202,2028449,30.6,1.7931411266326904,0.06975746154785156
0,ctx,16,65536,32768,32768,0,0,datasets/silesia/dickens,10192446,4178895,41.0,2.6818971633911133,0.13002729415893555
0,ctx,16,65536,32768,32768,0,0,datasets/silesia/mozilla,51220480,19684286,38.4,14.063230037689209,0.3602423667907715
0,ctx,16,65536,32768,32768,0,0,datasets/silesia/osdb,10085684,4354965,43.2,2.8029749393463135,0.08563899993896484
0,ctx,16,65536,32768,32768,0,0,datasets/silesia/x-ray,8474240,6050078,71.4,2.2903194427490234,0.12365913391113281
0,ctx,16,65536,32768,32768,0,0,datasets/silesia/samba,21606400,5814645,26.9,5.889834880828857,0.13120269775390625
0,ctx,16,65536,32768,32768,0,0,datasets/silesia/sao,7251944,5423608,74.8,2.0005784034729004,0.07764339447021484
0,ctx,16,65536,32768,32768,0,0,AVERAGE,18781209.09090909,6480233.2727272725,34.5,5.102995352311567,0.15205857970497824
0,ctx,16,65536,32768,32768,0,1,datasets/silesia/ooffice,6152192,3158201,51.3,1.6598384380340576,0.06339240074157715
0,ctx,16,65536,32768,32768,0,1,datasets/silesia/mr,9970564,3742911,37.5,2.6507976055145264,0.09263825416564941
0,ctx,16,65536,32768,32768,0,1,datasets/silesia/nci,33553445,3308617,9.9,8.92811632156372,0.11931967735290527
0,ctx,16,65536,32768,32768,0,1,datasets/silesia/webster,41458703,12919852,31.2,10.325839281082153,0.37114715576171875
0,ctx,16,65536,32768,32768,0,1,datasets/silesia/reymont,6627202,1961429,29.6,1.745253086090088,0.06345796585083008
0,ctx,16,65536,32768,32768,0,1,datasets/silesia/dickens,10192446,4113676,40.4,2.7876644134521484,0.12608766555786133
0,ctx,16,65536,32768,32768,0,1,datasets/silesia/mozilla,51220480,19392060,37.9,13.766258001327515,0.3352506160736084
0,ctx,16,65536,32768,32768,0,1,datasets/silesia/osdb,10085684,4238380,42.0,2.825524091720581,0.07859182357788086
0,ctx,16,65536,32768,32768,0,1,datasets/silesia/x-ray,8474240,6032978,71.2,2.41379976272583,0.12177038192749023
0,ctx,16,65536,32768,32768,0,1,datasets/silesia/samba,21606400,5663682,26.2,5.665340423583984,0.12645196914672852
0,ctx,16,65536,32768,32768,0,1,datasets/silesia/sao,7251944,5380569,74.2,2.0571231842041016,0.07462954521179199
0,ctx,16,65536,32768,32768,0,1,AVERAGE,18781209.09090909,6355668.636363637,33.8,4.984141328118064,0.14297613230618564
0,ctx,16,65536,32768,32768,0,2,datasets/silesia/ooffice,6152192,3162049,51.4,1.716674566268921,0.06260490417480469
0,ctx,16,65536,32768,32768,0,2,datasets/silesia/mr,9970564,3747855,37.6,2.685920000076294,0.09146451950073242
0,ctx,16,65536,32768,32768,0,2,datasets/silesia/nci,33553445,3188370,9.5,8.939635992050171,0.11004209518432617
0,ctx,16,65536,32768,32768,0,2,datasets/silesia/webster,41458703,12850619,31.0,10.991456031799316,0.36687684059143066
0,ctx,16,65536,32768,32768,0,2,datasets/silesia/reymont,6627202,1957986,29.5,1.7885334491729736,0.05993843078613281
0,ctx,16,65536,32768,32768,0,2,datasets/silesia/dickens,10192446,4102474,40.3,2.763763904571533,0.13385319709777832
0,ctx,16,65536,32768,32768,0,2,datasets/silesia/mozilla,51220480,19398819,37.9,14.616567611694336,0.3513753414154053
0,ctx,16,65536,32768,32768,0,2,datasets/silesia/osdb,10085684,4234028,42.0,2.9782347679138184,0.08978915214538574
0,ctx,16,65536,32768,32768,0,2,datasets/silesia/x-ray,8474240,6037725,71.2,2.4237027168273926,0.11826848983764648
0,ctx,16,65536,32768,32768,0,2,datasets/silesia/samba,21606400,5589989,25.9,6.0215654373168945,0.12196731567382812
0,ctx,16,65536,32768,32768,0,2,datasets/silesia/sao,7251944,5383479,74.2,1.9716129302978516,0.07240986824035645
0,ctx,16,65536,32768,32768,0,2,AVERAGE,18781209.09090909,6332126.636363637,33.7,5.172515218908137,0.1435081958770752
0,ctx,16,65536,32768,32768,0,3,datasets/silesia/ooffice,6152192,3150847,51.2,1.6812336444854736,0.06309938430786133
0,ctx,16,65536,32768,32768,0,3,datasets/silesia/mr,9970564,3755450,37.7,2.719059944152832,0.09636449813842773
0,ctx,16,65536,32768,32768,0,3,datasets/silesia/nci,33553445,3178538,9.5,8.91331958770752,0.10585403442382812
0,ctx,16,65536,32768,32768,0,3,datasets/silesia/webster,41458703,12867412,31.0,11.108586549758911,0.35843539237976074
0,ctx,16,65536,32768,32768,0,3,datasets/silesia/reymont,6627202,1959589,29.6,1.8634626865386963,0.06141948699951172
0,ctx,16,65536,32768,32768,0,3,datasets/silesia/dickens,10192446,4131727,40.5,2.7552638053894043,0.12212109565734863
0,ctx,16,65536,32768,32768,0,3,datasets/silesia/mozilla,51220480,19350768,37.8,13.870738506317139,0.3371119499206543
0,ctx,16,65536,32768,32768,0,3,datasets/silesia/osdb,10085684,4233639,42.0,2.8318772315979004,0.07743215560913086
0,ctx,16,65536,32768,32768,0,3,datasets/silesia/x-ray,8474240,6028557,71.1,2.3669025897979736,0.1187143325805664
0,ctx,16,65536,32768,32768,0,3,datasets/silesia/samba,21606400,5588472,25.9,5.7303245067596436,0.11823368072509766
0,ctx,16,65536,32768,32768,0,3,datasets/silesia/sao,7251944,5386824,74.3,2.063457727432251,0.07141375541687012
0,ctx,16,65536,32768,32768,0,3,AVERAGE,18781209.09090909,6330165.7272727275,33.7,5.082202434539795,0.13910906965082342
0,ctx,16,65536,32768,32768,0,4,datasets/silesia/ooffice,6152192,3146974,51.2,1.7048859596252441,0.06107735633850098
0,ctx,16,65536,32768,32768,0,4,datasets/silesia/mr,9970564,3756464,37.7,2.783562183380127,0.10173273086547852
0,ctx,16,65536,32768,32768,0,4,datasets/silesia/nci,33553445,3165932,9.4,8.992686033248901,0.10019922256469727
0,ctx,16,65536,32768,32768,0,4,datasets/silesia/webster,41458703,12831728,31.0,11.319572925567627,0.3676755428314209
0,ctx,16,65536,32768,32768,0,4,datasets/silesia/reymont,6627202,1969767,29.7,1.9630751609802246,0.06877303123474121
0,ctx,16,65536,32768,32768,0,4,datasets/silesia/dickens,10192446,4123391,40.5,2.85361647605896,0.12502074241638184
0,ctx,16,65536,32768,32768,0,4,datasets/silesia/mozilla,51220480,19356862,37.8,14.44777536392212,0.33266377449035645
0,ctx,16,65536,32768,32768,0,4,datasets/silesia/osdb,10085684,4233389,42.0,2.9295244216918945,0.08121824264526367
0,ctx,16,65536,32768,32768,0,4,datasets/silesia/x-ray,8474240,6028912,71.1,2.494187593460083,0.12330508232116699
0,ctx,16,65536,32768,32768,0,4,datasets/silesia/samba,21606400,5583254,25.8,6.096463680267334,0.11900949478149414
0,ctx,16,65536,32768,32768,0,4,datasets/silesia/sao,7251944,5387585,74.3,2.11596941947937,0.07707810401916504
0,ctx,16,65536,32768,32768,0,4,AVERAGE,18781209.09090909,6325841.636363637,33.7,5.245574474334717,0.141613938591697
0,ctx,16,65536,32768,65536,10,0,datasets/silesia/ooffice,6152192,3231541,52.5,1.7851691246032715,0.06968116760253906
0,ctx,16,65536,32768,65536,10,0,datasets/silesia/mr,9970564,3783642,37.9,2.834550619125366,0.10422062873840332
0,ctx,16,65536,32768,65536,10,0,datasets/silesia/nci,33553445,3960994,11.8,9.6979501247406,0.14040279388427734
0,ctx,16,65536,32768,65536,10,0,datasets/silesia/webster,41458703,13796076,33.3,11.661789655685425,0.4485182762145996
0,ctx,16,65536,32768,65536,10,0,datasets/silesia/reymont,6627202,2176182,32.8,1.709989070892334,0.06276130676269531
0,ctx,16,65536,32768,65536,10,0,datasets/silesia/dickens,10192446,4353924,42.7,2.406162977218628,0.12557363510131836
0,ctx,16,65536,32768,65536,10,0,datasets/silesia/mozilla,51220480,19920223,38.9,11.711565494537354,0.3537719249725342
0,ctx,16,65536,32768,65536,10,0,datasets/silesia/osdb,10085684,4403269,43.7,2.516061782836914,0.08592486381530762
0,ctx,16,65536,32768,65536,10,0,datasets/silesia/x-ray,8474240,6059660,71.5,2.203763246536255,0.12745070457458496
0,ctx,16,65536,32768,65536,10,0,datasets/silesia/samba,21606400,5951246,27.5,5.409486770629883,0.1321711540222168
0,ctx,16,65536,32768,65536,10,0,datasets/silesia/sao,7251944,5460029,75.3,1.9101612567901611,0.0767059326171875
0,ctx,16,65536,32768,65536,10,0,AVERAGE,18781209.09090909,6645162.363636363,35.4,4.895150011236018,0.15701658075506036
0,ctx,16,65536,32768,65536,10,1,datasets/silesia/ooffice,6152192,3194410,51.9,1.543137550354004,0.06270170211791992
0,ctx,16,65536,32768,65536,10,1,datasets/silesia/mr,9970564,3822006,38.3,2.504873514175415,0.09383034706115723
0,ctx,16,65536,32768,65536,10,1,datasets/silesia/nci,33553445,3640602,10.9,8.206521987915039,0.10935235023498535
0,ctx,16,65536,32768,65536,10,1,datasets/silesia/webster,41458703,13472482,32.5,10.157882690429688,0.4377129077911377
0,ctx,16,65536,32768,65536,10,1,datasets/silesia/reymont,6627202,2102845,31.7,1.9120986461639404,0.06391072273254395
0,ctx,16,65536,32768,65536,10,1,datasets/silesia/dickens,10192446,4286922,42.1,2.8079891204833984,0.12272500991821289
0,ctx,16,65536,32768,65536,10,1,datasets/silesia/mozilla,51220480,19628181,38.3,12.620508432388306,0.32915687561035156
0,ctx,16,65536,32768,65536,10,1,datasets/silesia/osdb,10085684,4348524,43.1,2.4966719150543213,0.08519315719604492
0,ctx,16,65536,32768,65536,10,1,datasets/silesia/x-ray,8474240,6049176,71.4,2.1511166095733643,0.11712217330932617
0,ctx,16,65536,32768,65536,10,1,datasets/silesia/samba,21606400,5788444,26.8,5.460832118988037,0.2103121280670166
0,ctx,16,65536,32768,65536,10,1,datasets/silesia/sao,7251944,5430184,74.9,2.4056596755981445,0.07845830917358398
0,ctx,16,65536,32768,65536,10,1,AVERAGE,18781209.09090909,6523979.636363637,34.7,4.751572023738515,0.15549778938293457
0,ctx,16,65536,32768,65536,10,2,datasets/silesia/ooffice,6152192,3201447,52.0,1.7986905574798584,0.06698966026306152
